Table 1
出さ,どうしてゴミを出さなかったんですか。,,,
いろいろ,こっちだっていろいろ大変なんですよ。,,,
ほんの,成功するのはほんの一握りだよ。,,,
もはや,気がついた時にはもはや手遅れだった。,,,
小さい,小さい机をここに置きたいなと思っているんです。,,,
正面,正面に回ってもらえますか。,,,
市,大阪市の市長の名前ってなんでしたっけ。,,,
喉,暑くて喉がからからです。,,,
多く,あまり多くを語らない男がタイプなの。,,,
きれい,瞳さんのお肌、とってもきれいね。,,,
土,裏山で縄文時代の土器が見つかりました。,,,
岩,あそこの岩まで登ったら、ちょっと休憩しよう。,,,
爆発,突然の爆発に、人々は呆然と立ちすくんだ。,,,
ゆき,東京ゆきの新幹線はどれですか。,,,
移動,移動時間のことを考えてなかった。,,,
玄,赤または黄を含む黒色のことを玄という。,,,
圭,圭って名前は男の子でも女の子でも使えるよね。,,,
玄関,玄関の叩きで靴を脱いでくださいね。,,,
陰,あそこの木の陰にリスがいるよ。,,,
いずれ,いずれ結婚することになる気がする。,,,
元気,元気そうで何よりです。,,,
注意,ちょっと注意したら逆ギレされた。,,,
親,全く、親の顔が見たいよ。,,,
ところが,ところが、誰もそんな話聞いたことがないって言うんだよ。,,,
破壊,オゾン層の破壊についてどう思いますか。,,,
おん,おんを仇で返すような真似はしたくない。,,,
後,荷物は後部座席に置いてください。,,,
たとえ,たとえ一文無しになっても、この本だけは売りません。,,,
役,今度の舞台では、一人二役をこなすことになりました。,,,
波,その時、大きな波が砂浜に打ち寄せた。,,,
庭,最近庭のお手入れをさぼっていたんです。,,,
研究,将来はDNAを研究する学者になりたいと思っています。,,,
ガラス,ガラスケースの中の財布を見せてもらえますか。,,,
大きい,この椎茸は大きいですね。,,,
先輩,いい先輩を持って幸せです。,,,
乳房,縄跳びをする時、乳房が揺れるのが気になります。,,,
訳,こんなことをして良い訳ないじゃないですか。,,,
良い,良いか悪いか自分で考えたら分かるでしょう。,,,
矢,キューピッドの矢が刺さったみたい。,,,
下げ,株価がようやく下げ止まった。,,,
煙,煙突からモクモクと煙が立ち上っている。,,,
へん,ヘンかもしれないけど、僕はトーストにマスタードを塗って食べるのが好きなんだ。,,,
ずいぶん,ずいぶん年寄り臭いことを言いますね。,,,
シ,ピアノでシの音を弾いてみてください。,,,
青年,かれは実にいい青年だよ。,,,
若者,若者よ、夢を持て。,,,
高く,このレストランはあまり高くないよ。,,,
脇,いらない物は脇の方に置いておいて下さい。,,,
ひどい,どうしていつもそんなにひどいことを言うの。,,,
とこ,今日の夜、お前のとこに遊びに行っていいか？,,,
新聞,新聞配達のバイトを始めたんだ。,,,
逆,その服、裏表逆じゃないのか？,,,
人形,プレゼントに人形をもらっても困るんだけど。,,,
秀麗,秀麗耽美って彼女のような人のことを言うんだな。,,,
もらう,プレゼントをもらうことに慣れていないんです。,,,
はな,花粉症ではなが痒いです。,,,
マン,スーパーマンとスパイダーマンはどっちが強いんですか。,,,
連絡,どうして連絡くれなかったんですか。,,,
じん,優しい言葉に胸がじんとした。,,,
長く,そんなに長くは喋れません。,,,
食事,明日一緒に食事に行きませんか。,,,
作戦,作戦通りにうまくいくでしょうか。,,,
文字,俺の辞書に不可能という文字はない。,,,
きり,最初にきりで穴をあけるといいですよ。,,,
同様,この辺りで同様の事件が頻発しているんです。,,,
元,元銀行員ですから、お金にはきっちりしているんですよ。,,,
動かし,毎日少しは体を動かした方がいい。,,,
毎日,私は毎日百回スクワットをします。,,,
痛み,痛みを感じたら手を上げてください。,,,
鳥,先月から鳥を飼い始めたんです。,,,
歯,ちゃんと歯を磨いた方がいいですよ。,,,
笑み,男は不気味な笑みを浮かべながらこちらを見つめていた。,,,
える,不平不満を言うことからえることは何もない。,,,
教師,どうして教師と生徒が恋に落ちることが不健全なんですか。,,,
触れ,その話題には絶対触れてはいけませんよ。,,,
てい,今日の合コンでは彼氏がいないていでよろしく。,,,
非常,君の返事には非常にがっかりしています。,,,
座っ,どうぞ座ってください。,,,
青,壁紙は青にしたいと思ってるの。,,,
やや,今の職場にはやや不満がある。,,,
余,余は満足じゃ。,,,
輝,てるてる坊主というアダ名が嫌で、輝という名前を稔に改名した。,,,
納得,お互い納得するまでとことん話し合おうじゃないか。,,,
期待,ご期待に添えるかどうか分かりませんが。,,,
満足,ご満足頂けましたでしょうか。,,,
みせ,彼、新しい車をあんたにみせたくてしょうがないのよ。,,,
かみ,鼻をかみすぎて、擦り切れているんだ。,,,
くせ,母は、笑いながら髪を触るくせがある。,,,
笑う,笑う門には福来たるって言うだろう。,,,
角,豚の角煮を作ってみました。,,,
進ん,仕事はどれぐらい進んでる？,,,
飲ん,パーッと飲んで忘れましょう。,,,
とる,この賞をとることを目標にしています。,,,
走り,あの芸人、なんか走り方がおもしろいよね。,,,
真,真の料理人はこんなことをしません！,,,
激しく,妻は夫を激しく罵った。,,,
れい,世話になったんだったら、ちゃんとれいをしておけよ。,,,
悪く,悪く思わないでくれよ。,,,
ばか,ばかは風邪をひかないって本当かな。,,,
中心,母親が中心で世界は回っていると思っていました。,,,
かく,かくいう私も、高卒なんですけどね。,,,
夫人,ご夫人のお土産にいかがでしょうか。,,,
型,新型の掃除機を買うつもりです。,,,
分かっ,分かっちゃいるけどやめられない。,,,
春,この春、小学校に入学しました。,,,
ふる,彼氏のことふるつもりだって言ってたじゃない。,,,
必ず,必ず合格してみせます。,,,
泣き,泣き顔に弱いんだよね。,,,
特に,特にこれといって食べたいものはないんだけど。,,,
無事,無事に帰ってきてくださいね。,,,
怒り,震えるほど怒りを感じたのはこれが初めてだ。,,,
つける,そのパーティーではつけまつ毛をつけるつもりです。,,,
かげ,どうせかげで私のこと笑ってたんでしょう。,,,
グッ,文句を言いたい気持ちをグッとこらえた。,,,
低い,背が低いのがコンプレックスなんです。,,,
持ち,持ち運びに便利なコンパクトサイズになっています。,,,
違っ,違ってたら遠慮なく言って下さいね。,,,
細い,ここのラーメンの麺はかなり細いんですよ。,,,
楽,一緒にいると楽なんですよね。,,,
ガン,煙草を吸わないのに食道ガンになってしまった。,,,
国,いまやお前も一国の主か。,,,
大人,大人ってずるいですよね。,,,
冷たい,なんか今日鼻が冷たいね。,,,
もっとも,おっしゃることはもっともです。,,,
塔,その塔には階段がなかった。,,,
寄せ,寄せ書きにメッセージを書いてもらえませんか。,,,
陛下,天皇陛下、バンザイ！,,,
さき,ペンのさきが折れてしまった。,,,
分から,あんたは本当に分からず屋ね。,,,
銀,銀の食器が欲しいんです。,,,
きれ,ダンスのきれが半端ない。,,,
南,南向きの部屋がいいんですが。,,,
かっ,かっとなって、殴ってしまいました。,,,
弟,弟から金をせびられているんだよね。,,,
圭一,息子に圭一と命名しました。,,,
準備,準備万端で待ってまーす。,,,
りょう,ちょっと私にはりょうが多かったです。,,,
よっ,もし良かったらうちによってく？,,,
よ,一睡もできないまま、よが明けました。,,,
香,最近よくお香を焚いているんです。,,,
告げ,ウグイスが春の訪れを告げた。,,,
惑星,人類は、他の惑星に引っ越すことになりました。,,,
動く,このラジオがまだ動くとは思ってもみなかったな。,,,
あん,私の大好物はあんマンです。,,,
抵抗,抵抗したが、無駄だった。,,,
感じる,この事件には激しい憤りを感じるよ。,,,
ませ,こちらでお待ちくださいませ。,,,
よう,よう見ときや。,,,
行為,そんなことをするなんて、自殺行為だ。,,,
殺す,虫を殺すのはよくて、動物を殺すのはだめなんですか。,,,
なんだか,なんだか、ハンバーガーが食べたい気分です。,,,
当て,あんたのこと、当てにしてたのに。,,,
太陽,私は太陽を直視して失明しました。,,,
ため息,ため息ばっかりついてると幸せが逃げますよ。,,,
つぶ,イクラのつぶが口の中で潰れる感触が嫌いなんです。,,,
ついに,ついに作家になることができた。,,,
宮,宮勤めには慣れましたか？,,,
友達,信じていた友達に裏切られたんだ。,,,
枝,どうして枝を拾っているんですか。,,,
川,その川で溺れかけたことがあるんだ。,,,
こうして,だからこうしてはるばる北海道からやってきたんじゃないか。,,,
かつて,かつて、オレにも女にモテた時期があった。,,,
さて,さて、今日は何をしようかな。,,,
明らか,痴漢は明らかな犯罪です。,,,
合っ,これで合ってますか？,,,
変化,変化を恐れていちゃ何もできないよ。,,,
籠,ちょっと買い物籠を取ってきますね！,,,
口,いきなりタメ口で話すからびっくりした。,,,
相談,お医者さんに相談した方がいいんじゃないですか。,,,
通っ,ここを通って行くと、近道になりますよ。,,,
内,太ももの内側に湿疹ができています。,,,
入り,彼はその会社に入り、人が変わってしまった。,,,
箱,みかんが箱で送られてきました。,,,
骨,魚の骨が喉につまっているんです。,,,
すこし,白ご飯をすこしだけおかわりしてもいいですか。,,,
欲しい,クリスマスに何か欲しい物はありますか。,,,
放っ,空気を入れ替えるために窓を開け放っているんです。,,,
古い,一年古いモデルなんですが、あなたと同じ車に乗っています。,,,
ほど,ほど良い湯加減です。,,,
土地,土地の値段が上がり続けている。,,,
案内,もしよければご案内しましょうか。,,,
民,三大都市圏以外の地域に住んでいる人を地方民と呼ぶことがある。,,,
5,今日は朝から珈琲を5杯も飲んだ。,,,
奇妙,木曜日、奇妙な手紙が届いたんだ。,,,
興奮,コンサート会場から出た後も、まだ興奮が治まらなかった。,,,
おら,この時間はご自宅におられますか？,,,
ぶり,ぶりの照焼きの作り方を教えてください。,,,
挨拶,挨拶がてら、ちょっくらお邪魔するか。,,,
てん,てんからのお導きだ。,,,
ホテル,ホテル予約したよ。,,,
最も,最も難しい漢字はどれだと思う？,,,
青い,どうして青い自転車ばかり盗むの？,,,
会話,いつも会話があまり弾まないんだよね。,,,
縁,ご縁を大切にしたいと思っています。,,,
李,李さんはラーメン屋を開店したそうだよ。,,,
あそこ,２２番なら、あそこのバス停に到着します。,,,
そうして,そうして、僕らの不思議な関係は始まった。,,,
秘,これが我が家の秘宝です。,,,
冗談,冗談の通じないやつだな。,,,
運命,なんか運命を感じるよね。,,,
云い,あいつは何でもすぐに人に云い触らす。,,,
伸ばし,背筋をもう少し伸ばしなさい。,,,
界,魔界にもインターネットはありますか？,,,
基地,確かこの辺りには米軍基地があったはずだよ。,,,
書,書を少し嗜んでおります。,,,
ほしい,今一番ほしいものは爪楊枝です。,,,
痛い,痛いマッサージは好きじゃない。,,,
困っ,困ったらグーグルで調べよう。,,,
館,別館へは、渡り廊下から移動できます。,,,
でる,店をでる時にまた電話するよ。,,,
付き,おまけ付きのお菓子を買ってあげた。,,,
舐め,アイスクリームの蓋を舐めるタイプですか？,,,
ポケット,知らないうちにポケットの中に入っていたんだ。,,,
笑い,あいつとは笑いのツボが同じなんだよな。,,,
立場,もう少し自分の立場をわきまえたまえ。,,,
たま,たまの休みぐらいゆっくりさせてくれよ。,,,
震え,緊張してさっきから震えが止まりません。,,,
戦士,戦士たちは皆赤いスーツを着ていた。,,,
6,6頭の象が水浴びをしていました。,,,
罪,なんとか罪が軽くなりませんかね。,,,
そろそろ,そろそろお暇します。,,,
キロ,牛肉を５キロ買ってきてもらえますか。,,,
午後,午後は外回りの営業をしています。,,,
家族,家族の絆を再確認しました。,,,
きゅう,それはえらくきゅうですね。,,,
切れ,この包丁は古いのでうまく切れない。,,,
歴史,自分の国の歴史についてあまりよく知らないんですよね。,,,
わき,夏場はわき汗がひどくて困ります。,,,
こん,こんのパーカーを買いたいなと思っているんです。,,,
正直,正直、ホラー映画は苦手です。,,,
片手,兄は、５キロのお米を片手ひょいと持ち上げた。,,,
追っ,あのオレンジ色の車を追ってください。,,,
スト,いよいよストに突入するかもしれないぞ。,,,
みな,子供達はみな、思い思いのことをしていました。,,,
りゅう,あの山にはりゅうが住んでいるんだ。,,,
取り出し,そう言って女は、ビデオテープをデッキから取り出した。,,,
カー,ついにマイカーをゲットしたの。,,,
技術,独自に開発した技術が盗まれた。,,,
行け,日本に行けば、日本語が上手くなるだろうか。,,,
過去,私には誰にも言えない過去があるの。,,,
すごい,それはまたすごい髪型だね。,,,
あがっ,もしよければ、ちょっとあがっていかない？,,,
承知,怒られるのは承知で、言わせてもらいます。,,,
装置,新しい制御装置を導入することになりました。,,,
沈黙,赤ん坊の泣き声が沈黙を破った。,,,
ともかく,ともかく、まず腹ごしらえをしよう。,,,
決まっ,優勝者はまだ決まっていない。,,,
米,北米で最近人気のあるドラマはなんですか？,,,
自信,あまり自分に自信のある方ではないので。,,,
やってき,サンタクロースの格好をした泥棒がやってきた。,,,
9,9本のきゅうりでどんな料理が作れるだろうか。,,,
傍,確か公園の傍にコンビニがあったはずだよ。,,,
覚悟,崖から飛び降りる覚悟ができました。,,,
作業,皆さん、作業を中断して話を聞いて下さい。,,,
州,週末は州立公園にピクニックに行く予定です。,,,
いよいよ,今日はいよいよ待ちに待った運動会です。,,,
なぞ,ここ最近なぞの腹痛に悩まされている。,,,
４,その階段の４段目のところにこのハンカチが落ちていました。,,,
以来,それ以来、犬が苦手なんです。,,,
ごく,ごく普通の大学生だったと思います。,,,
ちがい,イモリとヤモリのちがいが未だによく分からない。,,,
もらい,子猫のもらい手を探しています。,,,
出来る,出来ることから始めよう。,,,
味,味は悪くないけど接客がね。,,,
大事,これは母が大事にしている洗濯バサミです。,,,
艦隊,日本の連合艦隊がこちらへ向かっているそうです。,,,
おかしい,その考え方はおかしいですよ。,,,
族,私の祖父はマサイ族なんです。,,,
恐ろしい,ほんと、恐ろしい目に合いましたよ。,,,
無い,今月はマジで金が無いんだよ。,,,
駄目,借金をするのは絶対に駄目だからね。,,,
とう,本当にこれでいいのか、自分にとうた。,,,
おう,まさかアイツが怪我をおうことになるとは思ってなかった。,,,
最近,最近、昼飯はコンビニ弁当ばっかりだよ。,,,
息子,息子は風邪で寝込んでいます。,,,
みれ,そのシーンんはグロすぎてみれませんでした。,,,
いくつ,坊や、いくつ？,,,
戻,何時ぐらいに戻る予定ですか？,,,
発,関空９時２０分発の飛行機に乗る予定だよ。,,,
バカ,バカなとこもあるけど、いいやつなんだよ。,,,
文学,大学では英文学を学んでいました。,,,
意志,あんたって、ほんと意志が弱いよね。,,,
鍵,しまった。鍵をかけるのを忘れてた。,,,
熱い,熱いから触らないでね。,,,
志摩子,志摩子はバナナにキムチをかけて食べるのが好きだ。,,,
運動,学生時代、何か運動はしていましたか？,,,
実,今年は、サクランボの実がたくさんなりました。,,,
はね,業者がかなりピンはねしているからね。,,,
会社,会社の車なので、汚さないように気を付けないと。,,,
毛,夏場はたくさん毛が抜けるからね。,,,
広い,リビングはもう少し広い方がいいな。,,,
邪魔,お仕事の邪魔してごめんなさい。,,,
代わり,友達の代わりに試合に出たんだ。,,,
姫,お姫様みたいな服が好きなんです。,,,
伊,イタリアはしばしば伊と表示される。,,,
歩く,犬が歩く時のお尻が可愛い。,,,
隊長,隊長の誕生日プレゼント、何にする？,,,
足音,全然足音が聞こえなかった。,,,
はじめ,はじめは誰でも緊張するよ。,,,
景,日本三景の一つとして知られています。,,,
処,お食事処と書いてある暖簾が欲しいんだ。,,,
答え,答えは一つとは限らないよね。,,,
静,葬列は静々と進んだ。,,,
其の,其の花瓶をこちらに置いてください。,,,
美,彼とは美意識が合わないのよね。,,,
無視,急に無視するのは止めてもらえませんか。,,,
昨夜,昨夜、急に熱が出てね。,,,
自己,自己分析シートを記入しなくちゃいけないんだ。,,,
ビル,このビルは屋上に出られますか？,,,
病院,昨日、救急病院に行ってきたよ。,,,
馬車,道に普通に馬車が走っていてびっくりしました。,,,
本気,本気でフランス語を勉強するつもりです。,,,
意外,君がそんなことを言い出すとは意外だったよ。,,,
無言,二人はしばらく無言で見つめ合った。,,,
ナイフ,血まみれのナイフがソファの下に見つかった。,,,
カイ,カイの味噌汁を作ったんで、よかったら食べてください。,,,
濡れ,急な雨でずぶ濡れになってしまった。,,,
起こっ,これからどんなことが起こっても、私はあなたとずっと一緒です。,,,
個,この蜜柑は二個で百円ですよ。,,,
許さ,こんなことをして許されると思っているの？,,,
続ける,どうして仕事も無しにずっと遊び続けることができるんだい。,,,
倍,二倍の量のバターを使いました。,,,
支配,それでは、欧米の植民地支配についてはどうお考えですか？,,,
行こ,せっかくだから、一緒に行こうよ。,,,
あらゆる,あらゆる書物を読み漁りました。,,,
荷物,荷物は宅急便で送りました。,,,
顎,顎が外れてうまく喋れません。,,,
眠っ,少し眠ったら回復すると思います。,,,
失礼,失礼ですが、田中さんでいらっしゃいますか。,,,
証拠,妻の浮気の証拠を掴んでしまったんです。,,,
遠く,そのホテルでしたら、ここからあまり遠くありません。,,,
ぢ,ぢが悪化してお尻が痛い。,,,
ひざ,歩きすぎてひざがガクガクしている。,,,
あい,あなたとは気があいそうだなと前から思っていたんです。,,,
一気に,一気に飲み干してください。,,,
表,この表を見て下さい。,,,
つき,どうやらつきに見放されたようだな。,,,
予想,今競馬の予想を立てているところだよ。,,,
もど,あの二人のヨリがもどったらいいんだけど。,,,
速度,田舎だから通信速度が遅いんだ。,,,
心臓,心臓にちょっとした病気があってね。,,,
今回,今回は残念だけど諦めよう。,,,
殺人,殺人事件の現場に出くわした。,,,
しか,奈良公園にはしかがたくさんいる。,,,
入れる,あいつがポケットにライターを入れるのを見たよ。,,,
通路,通路に荷物を置かないで下さい。,,,
どうせ,どうせ私なんて、何もうまくいかないのよ。,,,
実に,それは実におもしろい見解ですね。,,,
スカート,子供の頃、スカート捲りが流行っていました。,,,
一体,一体何がそんなに気に喰わないんだ。,,,
それほど,このジェットコースターはそれほど怖くはなかったよ。,,,
友人,友人が誕生日会を開いてくれたんです。,,,
布,雑巾に使えるような布を探しています。,,,
ダメ,ダメならダメとはっきり言ってくださいね。,,,
答える,その質問に答える義務はありません。,,,
又,氏 名、又はペンネームを記入してください。,,,
様,彼はまるで神様の様な人だよ。,,,
主,主に家電を扱っています。,,,
特別,訳あって、特別席に案内してもらえたんです。,,,
器,十万円の炊飯器を買おうか迷っている。,,,
語,何語と何語が喋れますか？,,,
置か,ここにフライヤーを置かせてもらえませんか。,,,
大切,大切な書類を失くしてしまいました。,,,
おかげ,おかげ様でようやく就職が決まりました。,,,
遠く,遠くの方に飛行機が見える。,,,
きん,きんの指輪をプレゼントされたんです。,,,
歌,君のために歌を作りました。,,,
地下,地下は会員制のバーになっています。,,,
ほお,ほおを蚊に刺されました。,,,
行,３行目から読んで下さい。,,,
まわり,あまりまわりのことには気が届かないタイプなのよね。,,,
早い,明日、朝早いので、そろそろ寝ます。,,,
格好,そこへは、どんな格好で行けばいいですか？,,,
少なくとも,少なくとも、一日一時間は運動すべきです。,,,
味方,あいつを味方につけておいて損はない。,,,
両親,両親は今日は出かけていて留守なんです。,,,
裕生,裕生君って、何年なの？,,,
はじめて,そんなこと、はじめて言われました。,,,
示し,先輩がそんなことしてたら、後輩たちへの示しがつかないだろう。,,,
立派,お前、言うことだけは立派だな。,,,
負け,そろそろ負けを認めたらどうだ。,,,
熱,ちょっと熱っぽいんですよね。,,,
当時,当時は漫画家になりたいと思っていたんです。,,,
いっぱい,いっぱい作ったので、よかったら食べてください。,,,
程,これ程人を好きになったことはない。,,,
使わ,このまな板、もう使わないからよかったらあげるよ。,,,
衝撃,突然、後頭部に衝撃が走った。,,,
すべ,これ以上は、なすすべがないよ。,,,
送っ,写真、あとでEメールに送ってくださいね。,,,
北,ダウンタウンのすぐ北側に住んでいます。,,,
魂,この映画に魂が揺さぶられました。,,,
取る,あの女は男を手玉に取るのが上手だ。,,,
ござい,ご不要なパソコンはございませんか？,,,
晩,晩飯まだなんだけど、よかったら一緒にどう？,,,
まわし,つまみを右側にまわしたら、音量が上がるはずです。,,,
どっち,俺の水、どっちだっけ。,,,
宿,やっぱり、宿はどこも空いてないみたい。,,,
うな,思わず、ウーンとうなってしまった。,,,
主義,肉は食べない主義なので。,,,
鉄,鉄は熱いうちに打てって言うでしょう。,,,
伝え,お母様にどうぞよろしくお伝えください。,,,
科学,科学的に証明されていないことがまだたくさんある。,,,
重い,重い荷物を運んだせいで腰を傷めてしまった。,,,
住ん,今はどこに住んでいるんですか？,,,
なんと,なんとまぁ、呆れたことで。,,,
去っ,ここを去った後、どこに行くつもりですか？,,,
思考,探偵は、いつものようにじっくりと思考を巡らせた。,,,
意見,たくさんのご意見、ご要望を頂き、誠に有難うございます。,,,
鏡,百均で鏡を買ってきてくれない？,,,
夫婦,夫婦円満の秘訣を教えてください。,,,
疲れ,あの人と話をしていると、どっと疲れますね。,,,
投げ,どうしてそんなに速い球が投げられるんですか。,,,
急い,男は急いでカツラを被った。,,,
苦笑,思わず苦笑してしまったよ。,,,
泣い,私は男の前で一度も泣いたことがない。,,,
前方,前方はファーストクラスやビジネスクラスとなっています。,,,
０,カロリー０と書いてあるけどね。,,,
バトラー,ホテルのバトラーにはどんな用事を頼むことができますか？,,,
安全,安全運転でお願いしますよ。,,,
やれ,お前は、やればできるんだから。,,,
走る,最後までしっかり走るんだよ。,,,
十分,若者は月収15万円で十分生活ができると思いますか？,,,
内部,内部被ばくを避けるためにはどうすれば良いですか。,,,
直接,実はまだ直接お会いしたことはないんです。,,,
全然,赤ちゃんが全然眠ってくれずに困っています。,,,
料理,料理教室に通い始めたんです。,,,
一部,JR西日本は、地震の影響で、一部の区間で運転を見合わせています。,,,
感触,ふと、母の温かい肌の感触を思い出した。,,,
それだけ,それだけ楽しんで頂けたということでしょうか。,,,
呼吸,大変だ！この河豚は、呼吸が止まっている。,,,
しま,しま模様のTシャツを買った。,,,
槍,学生時代、槍投げをしていたんですよ。,,,
どうか,どうか見逃してもらえませんでしょうか。,,,
制服,うちの学校の制服はセーラー服でした。,,,
杖,魔法使いはどうして杖を持っているの？,,,
握っ,梅干しのお握りを握ってくれませんか？,,,
呼ぶ,助けを呼ぶのはまだ早いよ。,,,
一方,一方的に怒鳴りつけられたんだ。,,,
らん,らんの花を探しているんですが。,,,
貴方,貴方の志望動機を教えてください。,,,
けど,悪いけど、その日は忙しいんだ。,,,
集中,そろそろ集中力が切れてきた。,,,
内容,具体的な業務内容について教えてください。,,,
クラス,あいつは、クラスの人気者だったよ。,,,
あわ,この石鹸は、あわ立ちが悪い。,,,
婦人,今週の火曜日、婦人科検診に行くので会社をお休みします。,,,
はいら,冷凍庫は満杯なので、このアイスクリームははいらないと思うわ。,,,
ナギ,ナギは、熊野神社のご神木とされている。,,,
伊里,伊里駅周辺に美味しいレストランはありませんか？,,,
リン,リンが多く含まれている食品を教えてください。,,,
人生,人生に疲れてしまいました。,,,
残念,あいつは残念なイケメンだからね。,,,
抱い,僕は彼女に淡い恋心を抱いていました。,,,
訓練,スーパーマンになるには、厳しい訓練に耐える必要があります。,,,
隅,どうしてそんなに隅っこにいるのさ？,,,
疑問,この会社のやり方に、疑問や不満を感じている社員は多いよ。,,,
手前,手前の交差点を左折してください。,,,
殿,俺が買ってる馬は、まだ殿に控えているよ。,,,
み,まだ青いが、プチトマトがみをつけているよ。,,,
紙,紙に包んで持って行ったらどうだい。,,,
姿勢,よく姿勢が悪いと注意されます。,,,
大き,薬指の大きさを教えてください。,,,
うそ,人はなぜうそをつくんでしょうか。,,,
たちまち,彼女が焼いたクッキーはたちまち売り切れてしまいました。,,,
樹,東京都杉並区に、トトロの樹と呼ばれる大ケヤキがある。,,,
勢い,その時は、思わず勢いでそう言ってしまったんです。,,,
助,今日は助っ人を呼びました。,,,
あつ,野菜室にあつ切りベーコンが入っているはずです。,,,
事態,事態は日毎に悪化しています。,,,
指先,彼の指先はいつも冷たい。,,,
ぞう,アジアぞうとアフリカぞうの違いを教えてください。,,,
聖,日本において諸国を回遊した仏教僧のことを聖という。,,,
本人,必ず本人確認書類をお持ち下さい。,,,
使い,この財布は使い勝手があまり良くないんです。,,,
半,今朝はトーストを一枚半食べてきました。,,,
浮かん,大変だ！川に土左衛門が浮かんでるぞ。,,,
視界,突然、視界がぼうっと霞んだ。,,,
番,今夜はあなたが食事を作る番です。,,,
股間,股間を蜘蛛に噛まれちまってねぇ。,,,
筋,男の人の筋の浮き出た手が好きなんです。,,,
飛び,あなたのゴルフボールはこちらの林の中へ飛びましたよ。,,,
離,家系図は離に保管してあります。,,,
下,左下腹部が痛むんです。,,,
友,類は友を呼ぶって言うしね。,,,
とりあえず,とりあえずビールで乾杯しましょう。,,,
法,法をおかすようなことはするな。,,,
駅,駅のトイレを使うのは嫌なんだけど。,,,
余裕,金に余裕があればいいんだがな。,,,
慣れ,じきに慣れるさ。,,,
令,大宝律令は７０１年に制定されました。,,,
大河,両親は、毎週NHKの大河ドラマを見るのを楽しみにしています。,,,
雰囲気,職場の雰囲気は、和気藹々としています。,,,
かり,人にかりを作るのは嫌なんです。,,,
呪文,悪魔は何やら呪文を唱えた。,,,
恥,恥をかかせやがって。,,,
三つ,三つ数えたら目を明けてください。,,,
くらい,長友さんって、明るそうに見えてくらいよね。,,,
塊,豚肉を塊で買いました。,,,
無駄,無駄遣いをしないよう気を付けないと。,,,
旦那,知らない女から、旦那宛ての小包が届きました。,,,
７,宝くじを７枚買いました。,,,
金属,金属アレルギーなどはありませんか？,,,
たった,たったこれっぽっちのお金じゃ、ハンバーガー一つも買えやしないよ。,,,
あけ,ペットボトルのキャップをあけてもらえませんか。,,,
あんまり,あんまりこんなこと言いたくないんだけど、あんたの息、すっごい臭いよ。,,,
野郎,あの野郎、人のこと馬鹿にしやがって！,,,
遠い,あの人、耳が少し遠いから、聞こえてないと思うわ。,,,
どんなに,どんなに頑張っても、うまくいかないことだってあるのよ。,,,
飛び出し,主人公の息子は、ボールを追いかけて車道に飛び出し、トラックに轢かれました。,,,
しよう,これについては、改善しようがないということですね。,,,
文句,文句を言う暇があったら、働け。,,,
ひとり,お袋は今、ひとりで店を切り盛りしているんだ。,,,
いかにも,いかにも教授って顔をしていやがる。,,,
しかっ,私には、誰かしっかりしかってくれる人が必要なのかもしれません。,,,
時計,時計の針は、あの時から止まったままになっています。,,,
草,明日は公園の草刈りをする予定です。,,,
困る,ここにゴミを捨てられると困るんですよね。,,,
神経,虫歯が深いので神経を抜きましょう。,,,
おる,折り紙をおる。,,,
会い,会いたいのに会えないのは辛い。,,,
風,関東風のうどんを作ってみました。,,,
暇,お客さんが全然こないから暇してるよ。,,,
もう少し,もう少し自分に正直になった方がいいんじゃない。,,,
返っ,このDVD、ちゃんと返ってくるのかなぁ。,,,
ああ,ああ、くたびれた。,,,
けた,２けたの掛け算を暗算できます。,,,
得る,このくだらない小説からは、何も得るものがない。,,,
広げ,両腕を大きく広げてストレッチをした。,,,
開く,カーテンを開くと、朝の太陽が差し込んできた。,,,
なお,あの男は今もなお現役で健在だよ。,,,
タル,漬物を保存する樽を探しています。,,,
戸,ちゃんと戸締まりしてくださいね。,,,
冬,今年の冬は暖冬です。,,,
はいっ,うちのチームに新しくはいった林君です。,,,
バス,バスは時間通りにこないことが多いです。,,,
己,あいつは己の失敗を省みるってことを知らないんだ。,,,
機会,この機会に人間ドックでも受けてきた方がいいんじゃない。,,,
こく,人前で屁をこくのは控えなさい。,,,
大学,彼とは、大学でゼミが一緒だったのよ。,,,
東,学校の東側には、墓場があるんだ。,,,
上っ,この坂を上って行くと、突き当りに祠があるよ。,,,
靴,靴のかかとを踏んづけて歩くのはよくないよ。,,,
件,例の件、どうなっていますかね。,,,
とり,携帯電話を手にとり、デタラメの番号にダイヤルした。,,,
刺激,刺激のある食べ物はしばらく控えた方がいい。,,,
文,次に、こちらの例文を読んでみてください。,,,
獣,おじさんから、獣狩り用の銃をもらったんだ。,,,
女王,女王様は、紫色のドレスを纏っていた。,,,
江戸,このお店は、江戸時代から続いているんですよ。,,,
我慢,何事も我慢しすぎるのは、体によくありませんよ。,,,
斎,斎さん、結婚することになったんですって。,,,
めい,あいにくですが、その日は、めいの誕生日会があるんです。,,,
責任,例え私達が離婚しても、あなたが責任を感じる必要はないわ。,,,
体,名は体を表すってこういうことを言うんだな。,,,
いろいろ,いろいろあったが、結局モトサヤに収まることになったよ。,,,
打っ,アイツの変化球を打った打者はまだ一人もいない。,,,
